,location_easting_osgr,location_northing_osgr,longitude,latitude,number_of_vehicles,number_of_casualties,day_of_week,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions_5,light_conditions_6,light_conditions_7,weather_conditions_Fog or mist,weather_conditions_Raining + high winds,weather_conditions_Raining no high winds,weather_conditions_Snowing + high winds,weather_conditions_Snowing no high winds,road_surface_conditions_3,road_surface_conditions_4,road_surface_conditions_9,day,month
1367,535847,196063,-0.037956,51.646962,2,1,3,3,110,2,20,3,2,6,0,0,5,0,0,0,0,0,1,0,0,0,0,0,3,1
1368,532618,180139,-0.090604,51.504634,2,1,4,3,3,3,30,9,4,3,3200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1369,551420,174822,0.177825,51.452141,2,1,6,3,2000,6,30,8,4,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,1
1370,542995,183803,0.060295,51.535029,2,1,2,6,0,3,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2
1371,520827,181192,-0.260042,51.516739,2,1,3,3,40,9,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,14,3
1372,529650,179666,-0.133516,51.501071,1,1,2,5,0,6,20,0,-1,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,6,2
1373,528785,173814,-0.148103,51.448678,2,1,4,3,24,6,30,3,4,6,0,0,5,0,0,0,0,0,1,0,0,0,0,0,25,1
1374,536759,163417,-0.037426,51.353379,3,2,2,3,2022,1,30,1,4,3,212,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2
1375,530255,178842,-0.125109,51.493527,1,1,6,3,3212,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
1376,530974,192222,-0.10978,51.613601,1,2,4,3,105,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
1377,547818,185797,0.130619,51.551705,1,1,6,3,124,3,30,7,2,5,0,0,5,0,0,0,0,0,1,0,0,0,0,0,24,3
1378,534748,176789,-0.061211,51.474026,2,2,1,6,0,6,20,3,4,3,202,9,9,0,0,0,0,0,1,0,0,0,0,0,26,3
1379,530919,170127,-0.118772,51.415055,2,1,2,4,273,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
1380,540177,171126,0.014667,51.421821,3,1,2,6,0,6,30,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4
1381,539990,171972,0.012313,51.429469,2,1,5,5,0,6,20,3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1
1382,535597,184481,-0.046039,51.542946,1,1,4,6,0,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
1383,536898,181078,-0.028611,51.512052,2,2,2,3,13,3,20,0,-1,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,20,3
1384,521008,185431,-0.255979,51.554797,2,1,6,4,4557,6,30,3,2,4,4557,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
1385,518609,180845,-0.292109,51.51409,1,1,7,3,406,6,30,3,4,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,18,3
1386,523770,185595,-0.216103,51.555673,2,2,6,3,407,3,30,9,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24,3
1387,530164,185464,-0.123975,51.553058,2,1,3,3,503,3,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1388,535194,169266,-0.057663,51.406316,2,2,7,3,214,6,30,3,4,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,28,1
1389,531286,186637,-0.107364,51.563339,2,1,7,3,503,6,30,6,2,3,503,0,5,0,0,0,0,0,0,0,0,0,0,0,18,2
1390,528039,181027,-0.15622,51.513669,2,1,6,3,40,9,30,3,4,5,0,9,5,0,0,0,0,0,0,0,0,0,0,0,3,3
1391,543528,172671,0.063454,51.434866,2,1,6,3,20,3,40,6,2,4,263,0,4,0,0,0,0,0,0,0,0,0,0,0,17,2
1392,531023,190379,-0.109761,51.597027,2,2,6,3,105,6,30,6,2,3,109,0,4,0,0,0,0,0,0,0,0,0,0,0,20,1
1393,522578,175428,-0.236819,51.46456,2,1,3,3,205,9,20,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
1394,525784,175917,-0.190518,51.468252,2,1,6,3,217,6,20,99,9,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,2
1395,525368,189511,-0.19167,51.590513,3,1,3,3,406,3,50,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
1396,534897,181789,-0.057157,51.518922,2,1,5,6,0,9,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,16,2
1397,528352,173407,-0.154478,51.445119,2,1,3,6,0,1,20,2,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,2
1398,531992,179525,-0.099848,51.499263,2,1,7,3,3202,6,20,6,2,3,300,2,5,0,0,0,0,0,0,0,0,0,0,0,4,2
1399,539474,181600,0.008693,51.516114,2,1,6,3,124,6,20,9,4,3,1011,0,4,0,0,0,0,0,0,0,0,0,0,0,3,2
1400,528763,193987,-0.141047,51.629972,2,1,5,6,0,9,20,99,9,5,0,9,9,0,0,0,0,0,0,0,0,0,0,0,23,2
1401,523587,181063,-0.220331,51.514983,2,1,3,3,40,1,30,1,4,3,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
1402,515955,176550,-0.331748,51.476038,2,1,6,3,315,6,30,7,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,3
1403,528593,174030,-0.150786,51.450663,2,1,7,6,0,9,30,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
1404,529337,192452,-0.133324,51.616046,1,1,5,3,1110,6,30,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,26,1
1405,534954,171824,-0.060139,51.42936,2,1,6,6,0,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
1406,531159,177597,-0.112557,51.48213,2,1,5,3,202,3,20,6,2,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,19,1
1407,512608,180406,-0.378692,51.511371,1,1,2,3,4020,6,20,9,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,2
1408,548376,173948,0.133683,51.445093,2,1,5,4,2210,6,30,0,-1,0,-1,9,5,0,0,0,0,0,0,0,0,0,0,0,16,3
1409,543407,186307,0.067251,51.557425,1,1,2,3,118,2,30,3,2,3,118,0,5,0,0,0,0,0,1,0,0,0,0,0,20,3
1410,535754,180994,-0.045119,51.511573,2,1,4,4,126,6,20,3,4,6,0,0,9,1,0,0,0,0,0,0,0,0,0,0,15,3
1411,511973,189758,-0.384864,51.595551,2,1,6,3,404,6,30,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,3
1412,527453,171485,-0.168098,51.428049,1,1,1,3,217,6,20,6,2,3,24,0,5,0,0,0,0,0,0,0,0,0,0,0,5,2
1413,545353,164116,0.08619,51.357529,2,1,2,4,2158,1,30,1,4,3,21,0,8,0,0,0,0,0,1,0,0,0,0,0,6,3
1414,523332,188010,-0.221571,51.577472,2,1,4,6,0,2,20,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1415,530423,173249,-0.124752,51.443226,2,1,2,3,23,9,30,0,-1,0,-1,0,9,0,0,0,0,0,0,0,0,0,0,0,27,2
1416,521598,184052,-0.24795,51.542277,2,2,2,6,0,6,20,3,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,3
1417,524568,184871,-0.204855,51.54899,1,1,3,6,0,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
1418,530759,174593,-0.119424,51.455227,2,1,4,3,23,6,30,3,4,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,3
1419,528183,184396,-0.152921,51.543913,2,1,3,3,502,3,20,7,2,4,509,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1
1420,537552,182177,-0.018764,51.521769,1,1,7,4,140,6,20,2,4,4,140,0,1,0,0,0,0,0,0,0,0,0,0,0,28,1
1421,523954,176925,-0.216497,51.477714,1,1,3,3,219,3,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
1422,538677,184369,-0.001697,51.541192,1,1,3,3,11,3,30,0,-1,0,-1,2,4,0,0,0,0,0,0,0,0,0,0,0,14,2
1423,536157,168487,-0.044125,51.399085,2,1,3,3,222,1,30,1,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,3
1424,539070,174626,0.00013,51.453545,2,2,3,6,0,3,20,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
1425,530996,192088,-0.109513,51.612391,3,1,5,3,105,3,40,6,2,3,406,0,5,0,0,0,0,0,0,0,0,0,0,0,19,1
1426,513214,182762,-0.369207,51.532425,2,1,3,4,455,6,20,3,4,6,0,9,5,0,0,0,0,0,1,0,0,0,0,0,10,1
1427,523362,184811,-0.22226,51.548716,2,1,1,6,0,3,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
1428,525216,179142,-0.197549,51.497361,3,1,6,4,316,6,20,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
1429,537563,180969,-0.019077,51.510911,2,1,2,3,13,6,30,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,27,3
1430,546093,192038,0.108351,51.608231,1,1,4,5,0,3,30,3,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,3
1431,514751,183132,-0.346938,51.535441,2,1,1,3,40,1,30,1,2,3,4127,9,9,0,0,0,0,0,0,0,0,0,0,0,29,1
1432,523525,188265,-0.218698,51.579721,2,1,1,6,0,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2
1433,524666,182874,-0.204149,51.531022,2,1,1,6,0,2,20,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
1434,530723,189361,-0.114468,51.587949,2,1,3,3,504,6,30,7,2,3,504,0,5,0,0,0,0,0,0,0,0,0,0,0,14,3
1435,525217,177956,-0.197955,51.486702,2,1,2,6,0,6,20,9,4,3,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
1436,543339,183999,0.065332,51.536703,2,1,7,6,0,1,20,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2
1437,537465,189776,-0.01705,51.590075,1,1,4,6,0,9,30,3,2,3,503,9,9,0,0,0,0,1,0,0,0,0,0,0,8,3
1438,532890,200589,-0.078948,51.68834,1,1,6,1,25,3,70,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
1439,510956,176608,-0.40368,51.477561,2,1,2,3,312,1,40,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2
1440,528651,183626,-0.146457,51.536887,2,1,1,5,0,9,30,5,2,3,4201,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3
1441,517957,164428,-0.306965,51.366677,2,4,7,3,243,3,30,6,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3
1442,532173,194721,-0.091532,51.635777,1,1,6,3,105,9,30,8,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,3,2
1443,546718,175787,0.110604,51.462048,2,1,7,3,207,6,30,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3
1444,539355,190860,0.010645,51.599352,2,1,7,6,0,6,20,9,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,1
1445,543317,188435,0.066821,51.576569,2,1,4,3,123,1,40,1,2,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1446,522497,176361,-0.237662,51.472963,1,1,5,3,306,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2
1447,530117,182110,-0.125891,51.522927,1,2,7,3,4200,6,30,3,4,3,4200,0,9,0,0,0,0,0,0,0,0,0,0,0,18,2
1448,543900,182632,0.072857,51.524278,2,1,4,3,406,7,20,1,2,3,13,9,9,0,0,0,0,0,0,0,0,0,0,0,18,1
1449,532131,164997,-0.103262,51.368673,1,1,4,3,236,1,30,1,4,4,271,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
1450,524947,184027,-0.199691,51.541322,2,1,7,3,4003,6,30,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1451,516072,171120,-0.331844,51.427211,1,1,5,3,313,6,20,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2
1452,546941,182986,0.116807,51.526676,2,2,6,5,0,6,30,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
1453,527430,185006,-0.163553,51.549565,1,1,5,6,0,3,20,3,4,3,502,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
1454,511934,179185,-0.388787,51.500531,2,1,7,5,0,9,20,3,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,25,2
1455,558468,188439,0.285289,51.572553,2,1,6,3,127,1,70,1,4,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
1456,506279,181283,-0.469594,51.520478,1,1,7,6,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2
1457,536429,182482,-0.034822,51.524782,2,1,5,3,11,6,30,6,2,3,1205,0,5,0,0,0,0,0,0,0,0,0,0,0,13,4
1458,528196,174015,-0.156501,51.450618,2,1,7,4,237,6,20,99,9,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,1
1459,533653,186796,-0.073176,51.564212,2,1,3,3,10,6,20,99,9,5,0,9,9,0,0,0,0,0,0,0,0,0,0,0,7,2
1460,532195,178406,-0.097344,51.489159,2,1,4,5,0,9,20,3,2,6,0,0,5,0,1,0,0,1,0,0,0,0,0,0,11,1
1461,517826,171476,-0.306509,51.430049,2,1,5,5,0,6,20,6,4,3,307,0,5,0,0,0,0,0,0,0,0,0,0,1,12,1
1462,520488,175593,-0.266835,51.466491,2,1,5,4,351,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3
1463,546874,182963,0.115832,51.526487,2,1,4,5,0,9,30,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,11,1
1464,529997,182734,-0.12739,51.528563,1,1,7,3,501,6,30,9,2,5,0,9,5,0,0,0,0,0,0,0,0,0,0,0,14,1
1465,530638,184457,-0.117516,51.543899,2,1,3,6,0,3,20,6,4,3,5203,0,4,0,0,0,0,0,0,0,0,0,0,0,14,2
1466,549410,177638,0.150108,51.477976,1,1,6,6,0,6,30,9,9,6,0,9,9,0,0,0,0,0,1,0,0,0,0,0,20,1
1467,525943,178597,-0.187275,51.492302,2,1,1,5,0,1,20,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2
1468,534222,189110,-0.064088,51.584871,2,1,4,3,503,6,20,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
1469,524311,188506,-0.207275,51.581715,2,1,1,6,0,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1470,535585,170122,-0.051718,51.413915,2,1,4,3,234,6,30,6,2,3,213,0,5,0,0,0,0,0,0,0,0,0,0,0,5,4
1471,531557,179434,-0.106145,51.498546,2,1,6,3,3202,2,20,1,2,3,301,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
1472,537328,189123,-0.019281,51.584241,3,1,7,3,112,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
1473,526327,192455,-0.176774,51.616756,2,1,1,3,1000,6,30,3,4,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,3
1474,528251,195675,-0.147822,51.645258,2,1,5,3,110,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
1475,514708,172018,-0.351164,51.43556,2,1,4,3,311,6,20,8,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,3
1476,530949,168719,-0.118861,51.402395,2,1,5,3,23,6,20,9,4,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,3
1477,528554,186117,-0.146945,51.559295,2,1,3,6,0,6,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
1478,519720,168809,-0.280177,51.405683,4,1,5,3,2043,6,20,9,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,2
1479,538848,169473,-0.005081,51.407294,2,1,6,3,222,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
1480,530851,171882,-0.119102,51.430843,2,1,3,5,0,3,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,14,2
1481,529775,180917,-0.131257,51.512285,2,1,4,3,401,9,20,3,4,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,4
1482,543415,184376,0.06658,51.540072,3,6,1,3,406,3,50,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
1483,532697,196550,-0.083271,51.65209,1,1,2,3,110,6,30,3,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,3,4
1484,540834,174173,0.02532,51.449038,1,1,5,3,205,3,40,99,2,6,0,9,5,0,0,0,0,0,0,0,0,0,0,1,23,3
1485,527794,173803,-0.16236,51.448804,2,1,6,4,237,1,20,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2
1486,537874,173736,-0.017419,51.445839,2,1,3,3,205,2,20,3,2,3,21,2,5,0,0,0,0,0,0,0,0,0,0,0,31,1
1487,531768,182109,-0.102108,51.522536,2,1,2,3,5201,6,20,9,2,4,501,0,5,0,0,0,0,0,1,0,0,0,0,0,20,3
1488,540729,172210,0.023031,51.431425,1,1,3,4,226,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
1489,526044,163641,-0.191137,51.357868,2,2,5,4,2230,6,20,3,4,6,0,9,9,1,0,0,0,0,0,0,0,0,0,0,23,3
1490,531248,164882,-0.115981,51.367844,1,1,6,3,232,3,20,6,2,3,232,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3
1491,518338,182953,-0.295305,51.533092,2,1,3,3,4005,7,30,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
1492,534259,185046,-0.065106,51.548343,1,1,2,3,104,6,20,7,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,3
1493,534069,185637,-0.067619,51.553699,2,1,4,5,0,6,20,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
1494,532575,165436,-0.096724,51.372514,1,1,4,5,0,6,30,3,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,2
1495,527683,169048,-0.165668,51.406096,1,1,5,3,217,3,20,6,2,3,236,0,5,0,0,0,0,0,1,0,0,0,0,0,12,1
1496,535574,198682,-0.040884,51.670562,3,1,5,3,1010,3,30,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4
1497,520014,180915,-0.271848,51.514423,2,1,3,6,0,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2
1498,533246,179269,-0.081889,51.496668,2,2,7,3,100,9,30,3,2,3,2206,0,5,0,0,0,0,0,0,0,0,0,0,0,25,3
1499,516152,187962,-0.325154,51.578564,2,2,5,3,409,1,30,1,2,3,404,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
1500,543293,187180,0.065963,51.565298,2,1,4,3,123,6,30,9,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,2
1501,530415,186042,-0.120143,51.558194,2,1,4,3,1,3,20,9,2,5,0,9,5,0,0,0,0,0,0,0,0,0,0,0,29,3
1502,535174,177328,-0.054875,51.478769,1,1,4,3,2,6,20,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
1503,521961,178923,-0.244491,51.496104,1,1,1,3,402,6,20,9,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2
1504,530116,187338,-0.123974,51.569909,1,1,1,3,103,6,20,9,4,3,103,0,1,0,0,0,0,0,0,0,0,0,0,0,16,4
1505,542227,189373,0.051481,51.585273,1,1,1,6,0,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,1
1506,533823,175165,-0.075136,51.459652,2,1,2,3,2216,6,30,6,2,3,2214,9,1,0,0,0,0,0,0,0,0,0,0,0,6,2
1507,552880,188528,0.204759,51.574894,2,1,6,5,0,3,-1,6,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,27,1
1508,525609,196440,-0.185711,51.652728,3,2,7,6,0,6,30,3,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,4
1509,524249,172251,-0.213892,51.435644,2,1,7,6,0,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3
1510,515922,185901,-0.329151,51.560088,2,2,1,3,4005,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
1511,531216,164754,-0.116488,51.366701,1,1,4,3,232,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
1512,525110,189987,-0.195222,51.594848,3,1,4,6,0,3,30,0,-1,0,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,5,4
1513,538237,176066,-0.011289,51.466689,1,1,7,3,2211,6,20,3,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,1
1514,519084,183396,-0.284406,51.536917,2,1,4,3,406,3,40,0,-1,0,-1,9,9,0,0,0,0,0,0,0,0,0,0,0,15,2
1515,531148,185207,-0.109886,51.55052,2,2,6,3,1,6,20,3,4,4,515,0,1,0,0,0,0,0,0,0,0,0,0,0,24,2
1516,510193,188748,-0.410868,51.586824,1,1,3,6,0,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
1517,524130,181195,-0.212463,51.516051,1,2,6,5,0,1,20,6,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,4
1518,520923,183779,-0.257772,51.539969,2,1,7,5,0,6,30,3,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,4,3
1519,526083,185568,-0.182768,51.554918,2,1,1,6,0,2,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1520,534480,166891,-0.068821,51.385142,1,1,6,6,0,2,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
1521,531166,176704,-0.112787,51.474104,2,1,3,3,23,6,20,3,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,7,2
1522,531878,179891,-0.101352,51.502578,2,1,6,5,0,9,30,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,24,3
1523,508043,173328,-0.446611,51.448643,2,1,6,3,30,1,30,1,2,4,3003,0,5,0,0,0,0,0,0,0,0,0,0,0,7,4
1524,535437,199850,-0.042412,51.681091,1,2,6,6,0,7,20,99,9,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
1525,518588,180571,-0.292504,51.511632,2,1,2,3,4020,9,20,9,2,3,406,0,5,0,0,0,0,0,0,0,0,0,0,0,27,2
1526,526759,177732,-0.175838,51.484346,1,1,4,3,3217,6,30,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
1527,524875,189375,-0.198831,51.5894,2,1,3,3,406,3,40,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
1528,536113,162944,-0.046878,51.349284,1,1,2,6,0,6,20,0,-1,0,-1,9,9,0,0,0,0,0,1,0,0,0,0,0,13,3
1529,525867,189027,-0.184644,51.586052,1,1,3,3,1,6,30,6,2,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,2
1530,532366,166582,-0.099298,51.382862,2,1,2,3,222,1,20,9,4,5,0,9,9,0,0,0,0,0,0,0,0,0,0,0,13,3
1531,531269,175343,-0.11181,51.461849,2,1,5,3,2217,6,20,3,2,4,223,2,4,0,0,0,0,0,0,0,0,0,0,0,23,3
1532,534242,192332,-0.062568,51.61382,2,1,1,6,0,1,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1533,533885,168319,-0.076829,51.398116,2,1,2,3,213,6,30,3,4,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,2
1534,549012,174648,0.143122,51.451215,2,1,5,6,0,3,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,3
1535,517662,177523,-0.306857,51.484431,2,1,2,3,3002,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
1536,535390,164003,-0.056851,51.358973,2,2,6,3,212,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3
1537,533774,189557,-0.070381,51.588995,2,1,3,3,10,6,20,7,2,3,1055,0,5,0,0,0,0,0,0,0,0,0,0,0,28,2
1538,531718,172908,-0.106257,51.439862,2,1,1,3,215,6,20,99,9,3,205,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3
1539,525526,178227,-0.19341,51.489069,2,1,6,3,3220,2,30,3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,3
1540,531808,184754,-0.100542,51.546296,2,1,7,3,1201,6,20,3,2,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,2
1541,510001,180003,-0.416369,51.508262,2,3,1,5,0,6,20,3,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,2
1542,526642,184103,-0.175236,51.541627,2,1,7,3,41,6,30,3,4,4,509,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1543,513410,191291,-0.363632,51.609042,1,1,5,3,410,6,30,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3
1544,525262,180024,-0.196573,51.505277,2,1,5,6,0,9,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,23,3
1545,530029,171514,-0.131055,51.427725,1,1,6,3,23,6,30,0,-1,0,-1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,2
1546,527988,170758,-0.160669,51.421395,2,2,1,3,217,3,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
1547,535271,182003,-0.051688,51.520756,2,1,5,3,11,6,30,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3
1548,529665,188867,-0.129914,51.583754,2,1,6,3,1201,6,20,9,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
1549,548205,177524,0.132721,51.477269,2,1,5,5,0,3,30,3,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,26,1
1550,518686,180106,-0.291249,51.507432,1,1,6,3,406,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
1551,521300,184300,-0.252159,51.54457,2,1,4,6,0,7,20,6,2,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,1
1552,509183,181333,-0.42774,51.520375,1,1,7,6,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
1553,536553,171832,-0.037149,51.429049,2,1,6,3,212,3,20,6,2,3,2218,0,5,0,0,0,0,0,0,0,0,0,0,0,10,2
1554,511904,172688,-0.391275,51.442142,2,1,1,3,312,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4
1555,517875,178309,-0.303529,51.491451,1,2,1,3,4,3,40,1,2,4,455,0,4,0,0,0,0,0,0,0,0,0,0,0,2,4
